Dummy_cor;Dummy_sexo;Dummy_EnsSuperior;Dummy_Classe;receita_proc_ln;reeleicao;resultado
Branca;Masculino;Ensino Superior;Classe alta e muito alta;-10,38385486602783;Não;0
Branca;Masculino;Ensino Superior;Classe alta e muito alta;-10,05150413513184;Não;0
Branca;Masculino;Ensino Superior;Classe alta e muito alta;-10,03876209259033;Não;0
Branca;Masculino;Ensino Superior;Classe alta e muito alta;-7,30397605895996;Não;0
Não-branca;Feminino;Ensino Superior;Sem classe alta ou muito alta;-10,84926700592041;Não;0
Branca;Masculino;Ensino Superior;Classe alta e muito alta;-4,87246608734131;Não;0
Não-branca;Masculino;Sem ensino superior;Sem classe alta ou muito alta;-10,45135402679443;Não;0
Branca;Masculino;Ensino Superior;Classe alta e muito alta;-4,47510385513306;Sim;1
Branca;Masculino;Ensino Superior;Classe alta e muito alta;-3,55581879615784;Sim;1
Não-branca;Masculino;Ensino Superior;Sem classe alta ou muito alta;-9,55028343200684;Não;0
Branca;Masculino;Ensino Superior;Classe alta e muito alta;-9,73492336273193;Não;0
Branca;Masculino;Ensino Superior;Sem classe alta ou muito alta;-10,33431148529053;Não;0
Não-branca;Masculino;Sem ensino superior;Sem classe alta ou muito alta;-10,19081687927246;Não;0
Não-branca;Feminino;Ensino Superior;Classe alta e muito alta;-9,03856658935547;Não;0
Não-branca;Masculino;Sem ensino superior;Sem classe alta ou muito alta;-9,51299190521240;Não;0
Não-branca;Feminino;Ensino Superior;Classe alta e muito alta;-11,33981800079346;Não;0
Branca;Feminino;Ensino Superior;Classe alta e muito alta;-10,96485805511475;Não;0
Não-branca;Feminino;Ensino Superior;Classe alta e muito alta;-5,16976451873779;Sim;0
Não-branca;Masculino;Sem ensino superior;Sem classe alta ou muito alta;-8,57553005218506;Não;0
Branca;Masculino;Ensino Superior;Classe alta e muito alta;-12,24286365509033;Não;0
Branca;Masculino;Ensino Superior;Classe alta e muito alta;-5,04817199707031;Não;0
Branca;Masculino;Sem ensino superior;Sem classe alta ou muito alta;-13,21134853363037;Não;0
Não-branca;Feminino;Sem ensino superior;Sem classe alta ou muito alta;-10,77180480957031;Não;0
Não-branca;Masculino;Sem ensino superior;Classe alta e muito alta;-10,46942901611328;Não;0
Branca;Masculino;Ensino Superior;Classe alta e muito alta;-5,03583431243896;Não;0
Branca;Masculino;Sem ensino superior;Classe alta e muito alta;-5,17702960968018;Não;1
Branca;Feminino;Sem ensino superior;Sem classe alta ou muito alta;-13,57786464691162;Não;0
Branca;Masculino;Ensino Superior;Classe alta e muito alta;-5,63365983963013;Não;0
Branca;Masculino;Ensino Superior;Classe alta e muito alta;-5,43607568740845;Sim;0
Não-branca;Masculino;Ensino Superior;Classe alta e muito alta;-10,53096389770508;Não;0
Não-branca;Masculino;Ensino Superior;Classe alta e muito alta;-8,50371646881104;Não;0
Branca;Masculino;Ensino Superior;Classe alta e muito alta;-4,46312284469604;Sim;1
Não-branca;Masculino;Ensino Superior;Sem classe alta ou muito alta;-9,13368511199951;Não;0
Branca;Masculino;Ensino Superior;Sem classe alta ou muito alta;-6,19702053070068;Não;0
Não-branca;Masculino;Sem ensino superior;Sem classe alta ou muito alta;-9,60453987121582;Não;0
Não-branca;Feminino;Sem ensino superior;Sem classe alta ou muito alta;-10,32286548614502;Não;0
Branca;Masculino;Ensino Superior;Classe alta e muito alta;-4,57224941253662;Sim;1
Branca;Masculino;Sem ensino superior;Classe alta e muito alta;-6,40934514999390;Não;1
Não-branca;Masculino;Ensino Superior;Classe alta e muito alta;-6,38780021667480;Não;0
Não-branca;Feminino;Sem ensino superior;Sem classe alta ou muito alta;-13,57786464691162;Não;0
Não-branca;Feminino;Sem ensino superior;Sem classe alta ou muito alta;-11,90146923065186;Não;0
Não-branca;Masculino;Ensino Superior;Classe alta e muito alta;-4,03472471237183;Sim;1
Não-branca;Masculino;Ensino Superior;Classe alta e muito alta;-10,66959857940674;Não;0
Não-branca;Masculino;Ensino Superior;Classe alta e muito alta;-5,01150417327881;Não;0
Não-branca;Masculino;Ensino Superior;Classe alta e muito alta;-13,27554035186768;Não;0
Branca;Feminino;Sem ensino superior;Sem classe alta ou muito alta;-10,68195247650146;Não;0
Não-branca;Masculino;Sem ensino superior;Classe alta e muito alta;-6,63967466354370;Não;0
Branca;Masculino;Sem ensino superior;Classe alta e muito alta;-5,07703447341919;Não;0
Não-branca;Masculino;Sem ensino superior;Sem classe alta ou muito alta;-11,74528312683105;Não;0
Branca;Masculino;Sem ensino superior;Sem classe alta ou muito alta;-10,10788726806641;Não;0
Branca;Masculino;Sem ensino superior;Sem classe alta ou muito alta;-13,42944431304932;Não;0
Branca;Masculino;Sem ensino superior;Sem classe alta ou muito alta;-9,85492134094238;Não;0
Branca;Masculino;Ensino Superior;Classe alta e muito alta;-8,84500885009766;Não;0
Branca;Masculino;Ensino Superior;Classe alta e muito alta;-10,30603599548340;Não;0
Branca;Feminino;Ensino Superior;Classe alta e muito alta;-9,82249546051025;Não;0
Não-branca;Feminino;Sem ensino superior;Sem classe alta ou muito alta;-12,88471698760986;Não;0
Branca;Masculino;Ensino Superior;Sem classe alta ou muito alta;-10,42512798309326;Não;0
Não-branca;Masculino;Sem ensino superior;Sem classe alta ou muito alta;-9,53100490570068;Não;0
Branca;Masculino;Ensino Superior;Classe alta e muito alta;-10,26686573028564;Não;0
Branca;Masculino;Ensino Superior;Classe alta e muito alta;-4,61522436141968;Não;1
Não-branca;Masculino;Sem ensino superior;Sem classe alta ou muito alta;-10,17650032043457;Não;0
Branca;Feminino;Ensino Superior;Sem classe alta ou muito alta;-9,81250000000000;Não;0
Não-branca;Masculino;Sem ensino superior;Sem classe alta ou muito alta;-9,68166637420654;Não;0
Branca;Feminino;Ensino Superior;Classe alta e muito alta;-11,13722801208496;Não;0
Não-branca;Masculino;Ensino Superior;Sem classe alta ou muito alta;-10,55500316619873;Não;0
Branca;Masculino;Sem ensino superior;Classe alta e muito alta;-12,70239543914795;Não;0
Não-branca;Masculino;Ensino Superior;Sem classe alta ou muito alta;-9,47859477996826;Não;0
Branca;Masculino;Sem ensino superior;Sem classe alta ou muito alta;-7,16363525390625;Não;0
Branca;Masculino;Sem ensino superior;Classe alta e muito alta;-8,76308631896973;Não;0
Não-branca;Masculino;Ensino Superior;Classe alta e muito alta;-10,51284217834473;Não;0
Não-branca;Masculino;Ensino Superior;Classe alta e muito alta;-11,24572086334229;Não;0
Não-branca;Feminino;Sem ensino superior;Sem classe alta ou muito alta;-10,53215217590332;Não;0
Branca;Masculino;Ensino Superior;Classe alta e muito alta;-4,46273422241211;Não;1
Branca;Feminino;Sem ensino superior;Sem classe alta ou muito alta;-10,43630218505859;Não;0
Branca;Feminino;Sem ensino superior;Sem classe alta ou muito alta;-9,80705928802490;Não;0
Branca;Feminino;Ensino Superior;Sem classe alta ou muito alta;-10,81981849670410;Não;0
Não-branca;Feminino;Sem ensino superior;Sem classe alta ou muito alta;-10,53215217590332;Não;0
Não-branca;Feminino;Sem ensino superior;Sem classe alta ou muito alta;-9,98508262634277;Não;0
Branca;Feminino;Ensino Superior;Classe alta e muito alta;-8,07632732391357;Não;0
Não-branca;Feminino;Sem ensino superior;Sem classe alta ou muito alta;-9,77224540710449;Não;0
Branca;Feminino;Ensino Superior;Classe alta e muito alta;-11,70606231689453;Não;0
Não-branca;Masculino;Ensino Superior;Sem classe alta ou muito alta;-6,61320781707764;Não;0
Não-branca;Masculino;Ensino Superior;Classe alta e muito alta;-10,48341846466064;Não;0
Não-branca;Masculino;Sem ensino superior;Sem classe alta ou muito alta;-13,35472106933594;Não;0
Branca;Masculino;Ensino Superior;Classe alta e muito alta;-7,14470720291138;Não;0
Não-branca;Feminino;Sem ensino superior;Sem classe alta ou muito alta;-9,67811679840088;Não;0
Não-branca;Masculino;Sem ensino superior;Sem classe alta ou muito alta;-7,21919393539429;Não;0
Branca;Masculino;Sem ensino superior;Classe alta e muito alta;-4,46170902252197;Não;0
Não-branca;Feminino;Sem ensino superior;Sem classe alta ou muito alta;-7,26062202453613;Não;0
Branca;Masculino;Ensino Superior;Classe alta e muito alta;-7,26798391342163;Não;0
Branca;Feminino;Ensino Superior;Classe alta e muito alta;-4,62000083923340;Não;0
Não-branca;Feminino;Sem ensino superior;Sem classe alta ou muito alta;-5,76748180389404;Não;0
Não-branca;Feminino;Sem ensino superior;Sem classe alta ou muito alta;-7,03278541564941;Não;0
Branca;Masculino;Ensino Superior;Classe alta e muito alta;-2,62191057205200;Sim;1
Não-branca;Feminino;Ensino Superior;Classe alta e muito alta;-7,15431213378906;Não;0
Branca;Masculino;Ensino Superior;Classe alta e muito alta;-7,26798391342163;Não;0
Não-branca;Masculino;Ensino Superior;Sem classe alta ou muito alta;-6,45105075836182;Não;0
Branca;Feminino;Ensino Superior;Classe alta e muito alta;-7,21008682250977;Não;0
Branca;Masculino;Sem ensino superior;Classe alta e muito alta;-4,65647745132446;Não;0
Branca;Masculino;Ensino Superior;Sem classe alta ou muito alta;-7,48235082626343;Não;0
Branca;Masculino;Ensino Superior;Classe alta e muito alta;-2,90469694137573;Sim;1
Branca;Masculino;Ensino Superior;Classe alta e muito alta;-6,76752185821533;Não;0
Branca;Feminino;Ensino Superior;Classe alta e muito alta;-5,62036800384521;Não;0
Não-branca;Masculino;Ensino Superior;Classe alta e muito alta;-6,11710023880005;Não;0
Branca;Masculino;Ensino Superior;Classe alta e muito alta;-2,88556265830994;Não;1
Não-branca;Feminino;Ensino Superior;Sem classe alta ou muito alta;-10,70073318481445;Não;0
Branca;Feminino;Ensino Superior;Sem classe alta ou muito alta;-6,51742887496948;Não;0
Não-branca;Feminino;Ensino Superior;Classe alta e muito alta;-6,03327178955078;Não;0
Não-branca;Masculino;Ensino Superior;Sem classe alta ou muito alta;-8,55873489379883;Não;0
Branca;Masculino;Sem ensino superior;Classe alta e muito alta;-7,08571147918701;Não;0
Branca;Feminino;Ensino Superior;Classe alta e muito alta;-5,63905477523804;Não;0
Branca;Masculino;Ensino Superior;Classe alta e muito alta;-7,16708040237427;Não;0
Não-branca;Masculino;Sem ensino superior;Sem classe alta ou muito alta;-6,47840738296509;Não;0
Não-branca;Masculino;Sem ensino superior;Classe alta e muito alta;-9,12807750701904;Não;0
Não-branca;Masculino;Ensino Superior;Classe alta e muito alta;-7,14378452301025;Não;0
Não-branca;Masculino;Ensino Superior;Classe alta e muito alta;-7,21127319335938;Não;0
Não-branca;Feminino;Ensino Superior;Classe alta e muito alta;-4,37985086441040;Não;0
Não-branca;Masculino;Ensino Superior;Classe alta e muito alta;-6,62834930419922;Não;0
Branca;Masculino;Sem ensino superior;Classe alta e muito alta;-6,16252660751343;Não;0
Branca;Masculino;Ensino Superior;Classe alta e muito alta;-6,67695951461792;Não;0
Branca;Masculino;Ensino Superior;Classe alta e muito alta;-7,57055473327637;Não;0
Branca;Masculino;Ensino Superior;Classe alta e muito alta;-6,88695287704468;Não;0
Não-branca;Masculino;Ensino Superior;Classe alta e muito alta;-4,52678012847900;Não;0
Branca;Feminino;Sem ensino superior;Classe alta e muito alta;-7,34557247161865;Não;0
Branca;Masculino;Ensino Superior;Classe alta e muito alta;-5,37685489654541;Não;0
Não-branca;Feminino;Sem ensino superior;Classe alta e muito alta;-7,21288013458252;Não;0
Não-branca;Feminino;Ensino Superior;Sem classe alta ou muito alta;-7,21288013458252;Não;0
Branca;Feminino;Ensino Superior;Classe alta e muito alta;-7,70903158187866;Não;0
Não-branca;Masculino;Sem ensino superior;Classe alta e muito alta;-6,92799901962280;Não;0
Não-branca;Masculino;Ensino Superior;Sem classe alta ou muito alta;-5,61358213424683;Não;0
Branca;Feminino;Ensino Superior;Classe alta e muito alta;-4,97022914886475;Não;0
Não-branca;Feminino;Sem ensino superior;Sem classe alta ou muito alta;-7,73695182800293;Não;0
Branca;Masculino;Sem ensino superior;Sem classe alta ou muito alta;-5,06355142593384;Não;0
Branca;Masculino;Ensino Superior;Classe alta e muito alta;-4,06251192092896;Não;0
Branca;Masculino;Ensino Superior;Classe alta e muito alta;-3,03547048568726;Não;1
Branca;Masculino;Sem ensino superior;Classe alta e muito alta;-5,88045883178711;Não;0
Branca;Masculino;Ensino Superior;Classe alta e muito alta;-5,96847677230835;Não;0
Não-branca;Feminino;Sem ensino superior;Sem classe alta ou muito alta;-7,21288013458252;Não;0
Branca;Masculino;Sem ensino superior;Classe alta e muito alta;-5,82425737380981;Não;0
Não-branca;Masculino;Ensino Superior;Sem classe alta ou muito alta;-7,21288013458252;Não;0
Não-branca;Masculino;Sem ensino superior;Sem classe alta ou muito alta;-7,14746809005737;Não;0
Não-branca;Masculino;Ensino Superior;Classe alta e muito alta;-5,79892206192017;Não;0
Branca;Masculino;Ensino Superior;Classe alta e muito alta;-5,85970973968506;Não;0
Branca;Masculino;Ensino Superior;Classe alta e muito alta;-4,33203744888306;Não;0
Branca;Masculino;Ensino Superior;Classe alta e muito alta;-5,26424312591553;Não;0
Não-branca;Feminino;Ensino Superior;Sem classe alta ou muito alta;-8,55873489379883;Não;0
Branca;Masculino;Ensino Superior;Sem classe alta ou muito alta;-5,55609607696533;Não;0
Branca;Masculino;Sem ensino superior;Sem classe alta ou muito alta;-6,53878259658813;Não;0
Branca;Masculino;Ensino Superior;Classe alta e muito alta;-5,18666076660156;Não;0
Branca;Feminino;Ensino Superior;Classe alta e muito alta;-7,10891914367676;Não;0
Branca;Feminino;Ensino Superior;Classe alta e muito alta;-7,21283340454102;Não;0
Branca;Feminino;Sem ensino superior;Classe alta e muito alta;-7,32630205154419;Não;0
Branca;Masculino;Sem ensino superior;Sem classe alta ou muito alta;-7,21988344192505;Não;0
Branca;Masculino;Sem ensino superior;Classe alta e muito alta;-6,29853439331055;Não;0
Não-branca;Masculino;Ensino Superior;Classe alta e muito alta;-3,75483703613281;Não;0
Branca;Feminino;Sem ensino superior;Sem classe alta ou muito alta;-5,96881198883057;Não;0
Não-branca;Masculino;Ensino Superior;Sem classe alta ou muito alta;-10,09652519226074;Não;0
Branca;Masculino;Ensino Superior;Classe alta e muito alta;-3,59020209312439;Não;0
Branca;Masculino;Ensino Superior;Classe alta e muito alta;-6,20573949813843;Não;0
Branca;Masculino;Ensino Superior;Classe alta e muito alta;-4,44060897827148;Não;0
Branca;Feminino;Sem ensino superior;Sem classe alta ou muito alta;-7,53053951263428;Não;0
Branca;Masculino;Sem ensino superior;Sem classe alta ou muito alta;-5,61645889282227;Não;0
Branca;Masculino;Ensino Superior;Classe alta e muito alta;-5,33731937408447;Não;0
Branca;Masculino;Ensino Superior;Classe alta e muito alta;-2,27388596534729;Sim;1
Não-branca;Masculino;Ensino Superior;Classe alta e muito alta;-7,26062202453613;Não;0
Branca;Masculino;Ensino Superior;Classe alta e muito alta;-5,36771631240845;Não;0
Branca;Masculino;Sem ensino superior;Sem classe alta ou muito alta;-6,69973087310791;Não;0
Branca;Feminino;Ensino Superior;Classe alta e muito alta;-1,91251170635223;Não;1
Não-branca;Feminino;Sem ensino superior;Sem classe alta ou muito alta;-7,21288013458252;Não;0
Não-branca;Masculino;Ensino Superior;Classe alta e muito alta;-7,12226438522339;Não;0
Branca;Masculino;Ensino Superior;Classe alta e muito alta;-2,91247057914734;Não;0
Branca;Masculino;Sem ensino superior;Classe alta e muito alta;-8,04697895050049;Não;0
Branca;Feminino;Ensino Superior;Classe alta e muito alta;-9,17999267578125;Não;0
Não-branca;Feminino;Ensino Superior;Sem classe alta ou muito alta;-5,56502866744995;Não;0
Branca;Feminino;Sem ensino superior;Sem classe alta ou muito alta;-9,56076526641846;Não;0
Branca;Feminino;Sem ensino superior;Classe alta e muito alta;-7,81453895568848;Não;0
Branca;Masculino;Ensino Superior;Sem classe alta ou muito alta;-4,07506895065308;Não;0
Branca;Feminino;Ensino Superior;Classe alta e muito alta;-5,44543695449829;Não;0
Branca;Feminino;Ensino Superior;Classe alta e muito alta;-9,00262451171875;Não;0
Não-branca;Masculino;Sem ensino superior;Classe alta e muito alta;-7,21288013458252;Não;0
Não-branca;Feminino;Ensino Superior;Sem classe alta ou muito alta;-7,32630205154419;Não;0
Branca;Masculino;Ensino Superior;Classe alta e muito alta;-6,83487749099731;Não;0
Branca;Masculino;Ensino Superior;Sem classe alta ou muito alta;-7,21288013458252;Não;0
Branca;Masculino;Ensino Superior;Classe alta e muito alta;-5,02397823333740;Não;0
Não-branca;Masculino;Ensino Superior;Sem classe alta ou muito alta;-5,17733669281006;Não;0
Branca;Feminino;Ensino Superior;Classe alta e muito alta;-5,97617626190186;Não;0
Branca;Masculino;Ensino Superior;Classe alta e muito alta;-2,91313982009888;Sim;0
Não-branca;Feminino;Sem ensino superior;Sem classe alta ou muito alta;-7,51334476470947;Não;0
Não-branca;Masculino;Sem ensino superior;Sem classe alta ou muito alta;-7,30898571014404;Não;0
Não-branca;Masculino;Sem ensino superior;Sem classe alta ou muito alta;-6,05822992324829;Não;0
Branca;Masculino;Ensino Superior;Classe alta e muito alta;-3,29603171348572;Sim;0
Não-branca;Feminino;Ensino Superior;Sem classe alta ou muito alta;-7,76411914825439;Não;0
Branca;Masculino;Ensino Superior;Classe alta e muito alta;-6,42476177215576;Não;0
Branca;Masculino;Ensino Superior;Classe alta e muito alta;-2,91121077537537;Sim;0
Branca;Masculino;Sem ensino superior;Sem classe alta ou muito alta;-8,36472797393799;Não;0
Não-branca;Feminino;Sem ensino superior;Sem classe alta ou muito alta;-8,42164802551270;Não;0
