amicus;cutoffs_ALL;cutoffs_BREYER;cutoffs_GINSBURG;cutoffs_KENNEDY;cutoffs_ROBERTS;cutoffs_SCALIA;BREYER_res_questions;GINSBURG_res_questions;KENNEDY_res_questions;ROBERTS_res_questions;SCALIA_res_questions;BREYER_pet_questions;GINSBURG_pet_questions;KENNEDY_pet_questions;ROBERTS_pet_questions;SCALIA_pet_questions;BREYER_question_diff;GINSBURG_question_diff;KENNEDY_question_diff;ROBERTS_question_diff;SCALIA_question_diff;BREYER_cc_ratio_pet;GINSBURG_cc_ratio_pet;KENNEDY_cc_ratio_pet;ROBERTS_cc_ratio_pet;SCALIA_cc_ratio_pet;BREYER_cc_ratio_res;GINSBURG_cc_ratio_res;KENNEDY_cc_ratio_res;ROBERTS_cc_ratio_res;SCALIA_cc_ratio_res;BREYER_cc_ratio_diff;GINSBURG_cc_ratio_diff;KENNEDY_cc_ratio_diff;ROBERTS_cc_ratio_diff;SCALIA_cc_ratio_diff;BREYER_qc_ratio_diff;GINSBURG_qc_ratio_diff;KENNEDY_qc_ratio_diff;ROBERTS_qc_ratio_diff;SCALIA_qc_ratio_diff;BREYER_wc_ratio_diff;GINSBURG_wc_ratio_diff;KENNEDY_wc_ratio_diff;ROBERTS_wc_ratio_diff;SCALIA_wc_ratio_diff;caseOrigin_circuit;adminAction;adminActionState;lcDispositionDirection;lcDisposition;issueArea;certReason;jurisdiction;winner
0;0;1,000000000;-1,000000000;-0,200000000;-0,333333333;-0,428571429;0,0967741935483871;0,5000000000000000;1,0000000000000000;0,2222222222222222;0,1428571428571428;0,1428571428571428;0,6666666666666666;0,1000000000000000;0,3333333333333333;0,4482758620689655;0;0;-1;0;1;0,3111111111111111;0,3600000000000000;0,8333333333333334;0,5000000000000000;0,6744186046511628;0,6888888888888889;0,6400000000000000;0,1666666666666667;0,5000000000000000;0,3255813953488372;-1;-1;1;0;1;0;0;-1;0;1;-1;-1;1;0;1;-1;0;0;1,0;-1,0;1;12;1;1
0;1;1,000000000;0,000000000;-0,714285714;0,000000000;0,000000000;0,1904761904761905;0,4000000000000000;0,0000000000000000;1,0000000000000000;0,2105263157894737;0,0000000000000000;0,0000000000000000;0,3636363636363637;0,2857142857142857;0,2380952380952381;0;-1;1;-1;0;0,0156250000000000;0,4444444444444444;0,8461538461538461;0,8750000000000000;0,6885245901639344;0,9843750000000000;0,5555555555555556;0,1538461538461538;0,1250000000000000;0,3114754098360656;-1;0;1;1;1;-1;-1;1;1;1;-1;0;1;1;1;4;0;0;1,0;2,0;1;13;1;1
0;9;-0,600000000;1,000000000;0,200000000;1,000000000;0,666666667;0,6250000000000000;0,0000000000000000;0,6666666666666666;0,1666666666666667;0,5348837209302325;0,2352941176470588;0,4166666666666667;0,2777777777777778;0,0000000000000000;0,3000000000000000;-1;1;-1;0;-1;0,8095238095238095;0,8571428571428571;0,8571428571428571;0,1000000000000000;0,1886792452830189;0,1904761904761905;0,1428571428571428;0,1428571428571428;0,9000000000000000;0,8113207547169812;1;1;1;-1;-1;1;1;1;-1;-1;1;1;1;-1;-1;1;0;0;2,0;2,0;1;2;1;1
0;13;0,200000000;1,000000000;-1,000000000;0,500000000;0,250000000;0,0526315789473684;0,4166666666666667;0,0000000000000000;0,0000000000000000;0,0769230769230769;0,1914893617021277;0,4000000000000000;0,4545454545454546;0,2500000000000000;0,4666666666666667;0;0;1;1;1;0,5529411764705883;0,2941176470588235;0,9166666666666666;0,4000000000000000;0,5357142857142857;0,4470588235294118;0,7058823529411765;0,0833333333333333;0,6000000000000000;0,4642857142857143;0;-1;1;0;0;1;-1;1;1;1;0;0;1;-1;1;9;0;0;1,0;2,0;1;2;1;1
1;3;0,666666667;0,375000000;-0,111111111;-1,000000000;0,230769231;0,2812500000000000;0,3043478260869565;0,2857142857142857;0,3333333333333333;0,5789473684210527;0,3333333333333333;0,1875000000000000;0,8888888888888888;0,3333333333333333;0,7142857142857143;0;0;1;0;0;0,2195121951219512;0,4102564102564102;0,7200000000000000;0,6666666666666666;0,5250000000000000;0,7804878048780488;0,5897435897435898;0,2800000000000000;0,3333333333333333;0,4750000000000000;-1;0;1;1;0;-1;-1;1;1;0;-1;-1;1;1;-1;9;0;0;1,0;9,0;4;11;1;1
1;-24;-0,111111111;-0,142857143;-0,411764706;-0,800000000;-1,000000000;0,1428571428571428;0,5000000000000000;0,1875000000000000;0,3333333333333333;0,5000000000000000;0,3181818181818182;0,4375000000000000;0,4545454545454546;0,3437500000000000;0,3333333333333333;0;0;1;0;0;0,4400000000000000;0,5000000000000000;0,6734693877551020;0,9142857142857144;0,6000000000000000;0,5600000000000001;0,5000000000000000;0,3265306122448979;0,0857142857142857;0,4000000000000000;0;0;1;1;0;1;0;1;1;0;0;0;1;1;1;2;0;0;1,0;2,0;8;12;1;0
0;-8;0,600000000;0,428571429;-0,500000000;-1,000000000;-0,800000000;0,3333333333333333;0,5000000000000000;0,1250000000000000;0,5000000000000000;0,2307692307692308;0,2857142857142857;0,5454545454545454;0,7142857142857143;0,3333333333333333;0,5000000000000000;0;0;1;0;1;0,3414634146341464;0,4400000000000000;0,4666666666666667;0,6000000000000000;0,8433734939759037;0,6585365853658537;0,5600000000000001;0,5333333333333333;0,4000000000000000;0,1566265060240964;-1;0;0;0;1;-1;0;1;0;1;0;0;1;1;1;0;0;0;1,0;9,0;9;11;1;0
0;-3;-0,600000000;-0,600000000;0,666666667;0,500000000;0,142857143;0,2222222222222222;1,0000000000000000;0,3125000000000000;0,3600000000000000;0,3548387096774194;0,2272727272727273;0,1818181818181819;0,4000000000000000;0,4444444444444444;0,4615384615384616;0;-1;0;0;0;0,5500000000000000;0,9166666666666666;0,2380952380952381;0,2647058823529412;0,2954545454545455;0,4500000000000000;0,0833333333333333;0,7619047619047619;0,7352941176470589;0,7045454545454546;0;1;-1;-1;-1;0;1;-1;-1;-1;0;1;-1;-1;-1;-1;1;0;2,0;2,0;3;12;1;0
0;-11;-0,200000000;1,000000000;0,000000000;-1,000000000;-1,000000000;0,2916666666666667;0,2500000000000000;0,3333333333333333;1,0000000000000000;0,3333333333333333;0,1666666666666667;0,3000000000000000;0,6666666666666666;0,3793103448275862;0,6666666666666666;0;0;1;-1;1;0,3333333333333333;0,7142857142857143;0,6000000000000000;0,9666666666666668;0,2500000000000000;0,6666666666666666;0,2857142857142857;0,4000000000000000;0,0333333333333333;0,7500000000000000;-1;1;0;1;-1;-1;1;1;1;0;-1;1;1;1;-1;5;0;0;1,0;6,0;9;2;1;0
0;13;1,000000000;1,000000000;1,000000000;1,000000000;0,636363636;0,2222222222222222;0,0000000000000000;0,0000000000000000;0,2666666666666667;0,4090909090909091;0,0000000000000000;0,6250000000000000;0,3333333333333333;0,0000000000000000;0,5000000000000000;-1;1;1;-1;0;0,1000000000000000;0,6666666666666666;0,3750000000000000;0,1176470588235294;0,1538461538461538;0,9000000000000000;0,3333333333333333;0,6250000000000000;0,8823529411764706;0,8461538461538461;-1;1;-1;-1;-1;-1;1;1;-1;-1;-1;0;-1;-1;-1;9;0;0;2,0;1,5;1;12;1;1
0;7;0,200000000;-0,333333333;0,555555556;-1,000000000;-0,500000000;0,6000000000000000;0,6666666666666666;0,2941176470588235;0,0000000000000000;0,4444444444444444;0,5000000000000000;0,1666666666666667;1,0000000000000000;0,3636363636363637;0,5714285714285714;0;-1;1;1;0;0,3750000000000000;0,6666666666666666;0,1500000000000000;0,9166666666666666;0,4375000000000000;0,6250000000000000;0,3333333333333333;0,8500000000000000;0,0833333333333333;0,5625000000000000;-1;1;-1;1;0;-1;-1;-1;1;0;-1;1;-1;1;0;0;0;0;1,0;2,0;1;12;1;1
1;32;1,000000000;0,000000000;1,000000000;1,000000000;0,692307692;1,0000000000000000;1,0000000000000000;0,4000000000000000;0,6500000000000000;0,5853658536585366;0,0000000000000000;1,0000000000000000;0,7142857142857143;0,5714285714285714;0,5000000000000000;-1;0;1;0;0;0,3333333333333333;0,3333333333333333;0,5833333333333334;0,2592592592592592;0,2807017543859649;0,6666666666666666;0,6666666666666666;0,4166666666666667;0,7407407407407407;0,7192982456140351;-1;-1;0;-1;-1;-1;-1;1;-1;-1;-1;0;0;-1;-1;6;0;0;2,0;2,0;2;12;1;1
1;21;1,000000000;0,000000000;1,000000000;-1,000000000;1,000000000;0,2040816326530612;0,5454545454545454;0,1000000000000000;0,0000000000000000;0,2452830188679245;0,0000000000000000;0,4000000000000000;0,6250000000000000;0,1666666666666667;0,0000000000000000;-1;0;1;0;-1;0,0200000000000000;0,3125000000000000;0,4444444444444444;0,6666666666666666;0,0185185185185185;0,9800000000000000;0,6875000000000000;0,5555555555555556;0,3333333333333333;0,9814814814814816;-1;-1;0;1;-1;-1;-1;1;1;-1;-1;-1;1;1;-1;3;0;0;2,0;1,5;8;11;1;1
1;6;0,230769231;1,000000000;0,600000000;0,600000000;0,000000000;0,5333333333333333;0,6666666666666666;0,5714285714285714;0,5238095238095238;0,5000000000000000;0,5625000000000000;0,8000000000000000;1,0000000000000000;0,1111111111111111;0,1818181818181819;0;0;1;-1;-1;0,5161290322580645;0,4545454545454546;0,2222222222222222;0,3000000000000000;0,5789473684210527;0,4838709677419355;0,5454545454545454;0,7777777777777778;0,7000000000000000;0,4210526315789473;0;0;-1;-1;0;0;0;-1;-1;-1;0;0;-1;-1;-1;12;1;0;1,0;9,0;8;11;1;0
1;0;1,000000000;-1,000000000;0,000000000;0,000000000;1,000000000;0,5000000000000000;0,0000000000000000;0,0000000000000000;0,0000000000000000;0,3333333333333333;0,0000000000000000;0,0000000000000000;0,0000000000000000;0,2500000000000000;0,0000000000000000;-1;0;0;1;-1;0,2000000000000000;0,2500000000000000;0,5000000000000000;0,4000000000000000;0,1428571428571428;0,8000000000000000;0,7500000000000000;0,5000000000000000;0,6000000000000000;0,8571428571428571;-1;-1;0;0;-1;-1;0;0;1;-1;-1;0;0;-1;-1;5;0;0;1,0;7,0;6;11;1;1
-1;19;0,090909091;-1,000000000;0,846153846;0,000000000;0,400000000;0,7272727272727273;0,0000000000000000;0,4705882352941176;0,0000000000000000;0,5714285714285714;0,2727272727272727;0,1111111111111111;0,6666666666666666;0,0000000000000000;1,0000000000000000;-1;0;0;0;1;0,5000000000000000;0,9000000000000000;0,1500000000000000;0,5000000000000000;0,1250000000000000;0,5000000000000000;0,1000000000000000;0,8500000000000000;0,5000000000000000;0,8750000000000000;0;1;-1;0;-1;-1;1;-1;0;-1;1;1;-1;0;0;1;0;0;2,0;2,0;5;11;1;1
0;17;0,500000000;0,000000000;-1,000000000;0,333333333;0,454545455;0,4687500000000000;0,3333333333333333;0,0000000000000000;0,3333333333333333;0,2307692307692308;0,4666666666666667;0,5000000000000000;0,6250000000000000;0,4000000000000000;0,7272727272727273;0;0;1;0;1;0,3191489361702128;0,5714285714285714;0,8888888888888888;0,4545454545454546;0,4583333333333333;0,6808510638297872;0,4285714285714285;0,1111111111111111;0,5454545454545454;0,5416666666666666;-1;0;1;0;0;-1;1;1;0;1;0;1;1;1;0;10;0;0;1,5;2,0;14;2;1;1
-1;9;1,000000000;1,000000000;-0,333333333;-1,000000000;-0,058823529;0,6153846153846154;1,0000000000000000;0,2500000000000000;0,4000000000000000;0,6000000000000000;0,0000000000000000;0,0000000000000000;0,8000000000000000;0,5000000000000000;0,4736842105263158;-1;-1;1;0;0;0,1333333333333333;0,5000000000000000;0,5555555555555556;0,6666666666666666;0,4871794871794872;0,8666666666666667;0,5000000000000000;0,4444444444444444;0,3333333333333333;0,5128205128205128;-1;0;0;1;0;-1;-1;1;1;0;-1;-1;0;1;1;12;1;0;1,0;8,0;8;11;1;1
1;1;0,333333333;0,333333333;-1,000000000;0,000000000;-0,166666667;0,4166666666666667;0,1250000000000000;0,5000000000000000;0,2500000000000000;0,2500000000000000;0,6666666666666666;0,5000000000000000;0,5000000000000000;0,3750000000000000;0,6470588235294118;1;1;0;0;1;0,2000000000000000;0,3333333333333333;0,8000000000000000;0,6666666666666666;0,6800000000000000;0,8000000000000000;0,6666666666666666;0,2000000000000000;0,3333333333333333;0,3200000000000000;-1;-1;1;1;1;-1;1;1;1;1;-1;-1;1;1;1;8;0;0;1,0;2,0;6;12;1;1
-1;8;-0,666666667;-1,000000000;0,200000000;1,000000000;0,333333333;0,0000000000000000;0,0000000000000000;0,6666666666666666;0,2727272727272727;0,3500000000000000;0,5454545454545454;0,8000000000000000;1,0000000000000000;0,0000000000000000;0,5000000000000000;1;1;1;-1;0;0,6875000000000000;0,8333333333333334;0,4000000000000000;0,0833333333333333;0,4444444444444444;0,3125000000000000;0,1666666666666667;0,6000000000000000;0,9166666666666666;0,5555555555555556;1;1;0;-1;0;1;1;0;-1;0;1;1;-1;-1;-1;9;0;0;2,0;2,0;8;12;1;0
0;9;1,000000000;-0,666666667;1,000000000;1,000000000;0,555555556;0,1818181818181819;0,6000000000000000;0,1428571428571428;0,5714285714285714;0,2692307692307692;0,1904761904761905;0,3636363636363637;0,2500000000000000;0,5000000000000000;0,5714285714285714;0;-1;0;0;1;0,3888888888888889;0,8148148148148148;0,2222222222222222;0,2222222222222222;0,3500000000000000;0,6111111111111112;0,1851851851851851;0,7777777777777778;0,7777777777777778;0,6500000000000000;-1;1;-1;-1;-1;0;1;-1;-1;0;-1;1;0;-1;-1;9;1;0;1,0;2,0;4;2;1;1
0;2;0,800000000;0,000000000;-0,200000000;0,555555556;-1,000000000;0,4000000000000000;0,1875000000000000;0,6000000000000000;0,4000000000000000;0,0000000000000000;1,0000000000000000;0,8000000000000000;0,2500000000000000;0,2857142857142857;0,6000000000000000;1;1;-1;0;1;0,1025641025641026;0,3846153846153846;0,7058823529411765;0,1666666666666667;0,8333333333333334;0,8974358974358975;0,6153846153846154;0,2941176470588235;0,8333333333333334;0,1666666666666667;-1;-1;1;-1;1;-1;1;0;-1;1;-1;-1;1;-1;1;6;1;1;2,0;1,5;1;2;1;1
-1;-25;-0,500000000;0,000000000;0,000000000;-0,750000000;-0,833333333;0,2941176470588235;0,2500000000000000;0,4000000000000000;0,0000000000000000;0,0000000000000000;0,5000000000000000;0,5714285714285714;0,8000000000000000;0,6666666666666666;0,2000000000000000;1;1;1;1;0;0,5853658536585366;0,6363636363636364;0,5000000000000000;0,4285714285714285;0,8695652173913043;0,4146341463414634;0,3636363636363637;0,5000000000000000;0,5714285714285714;0,1304347826086956;0;1;0;0;1;1;1;1;1;1;1;1;1;1;1;12;1;0;1,0;8,0;13;11;1;0
1;8;-0,333333333;-1,000000000;0,000000000;1,000000000;-0,166666667;0,0000000000000000;1,0000000000000000;0,6666666666666666;0,2000000000000000;0,4444444444444444;0,4000000000000000;1,0000000000000000;0,5000000000000000;0,3333333333333333;0,5333333333333333;1;0;0;0;0;0,7692307692307693;0,4000000000000000;0,4000000000000000;0,3750000000000000;0,6250000000000000;0,2307692307692308;0,6000000000000000;0,6000000000000000;0,6250000000000000;0,3750000000000000;1;0;0;-1;1;1;0;-1;0;1;1;0;0;-1;1;9;0;0;2,0;2,0;8;2;1;1
-1;3;-0,076923077;-0,777777778;0,333333333;0,333333333;0,619047619;0,2857142857142857;0,6666666666666666;0,1428571428571428;0,4285714285714285;0,3636363636363637;0,1904761904761905;0,2500000000000000;0,4000000000000000;0,0625000000000000;0,5833333333333334;0;-1;1;-1;1;0,2727272727272727;0,9142857142857144;0,4166666666666667;0,5333333333333333;0,2142857142857143;0,7272727272727273;0,0857142857142857;0,5833333333333334;0,4666666666666667;0,7857142857142857;-1;1;0;0;-1;-1;1;1;-1;-1;-1;1;1;0;-1;-1;0;0;2,0;4,0;8;11;1;0
0;6;0,000000000;0,142857143;-0,333333333;1,000000000;0,200000000;0,1515151515151515;0,5833333333333334;0,4166666666666667;0,1500000000000000;0,5483870967741935;0,2000000000000000;0,1250000000000000;0,7500000000000000;0,1428571428571428;0,3636363636363637;0;-1;1;0;0;0,1315789473684210;0,5714285714285714;0,2500000000000000;0,2592592592592592;0,2619047619047619;0,8684210526315790;0,4285714285714285;0,7500000000000000;0,7407407407407407;0,7380952380952381;-1;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;-1;-1;-1;3;0;0;1,0;2,0;8;12;1;0
0;7;1,000000000;0,333333333;-1,000000000;-1,000000000;-0,333333333;0,4583333333333333;0,4000000000000000;0,0000000000000000;0,0000000000000000;0,6363636363636364;0,0000000000000000;0,0000000000000000;1,0000000000000000;0,6000000000000000;0,4583333333333333;-1;-1;1;1;0;0,0400000000000000;0,2857142857142857;0,6666666666666666;0,8823529411764706;0,6857142857142857;0,9600000000000000;0,7142857142857143;0,3333333333333333;0,1176470588235294;0,3142857142857143;-1;-1;1;1;1;-1;-1;1;1;1;-1;-1;1;1;0;6;0;0;2,0;2,0;1;2;1;1
1;-11;-0,600000000;-0,200000000;0,333333333;-1,000000000;-0,600000000;0,5000000000000000;0,8571428571428571;0,0000000000000000;0,7500000000000000;0,2500000000000000;0,3333333333333333;0,8000000000000000;0,3333333333333333;0,0833333333333333;0,1250000000000000;0;0;1;-1;0;0,6923076923076923;0,4166666666666667;0,5000000000000000;0,7500000000000000;0,6666666666666666;0,3076923076923077;0,5833333333333334;0,5000000000000000;0,2500000000000000;0,3333333333333333;1;0;0;1;1;0;0;1;-1;0;1;0;1;1;0;12;0;0;2,0;1,5;8;10;1;1
0;1;1,000000000;-0,333333333;-1,000000000;0,000000000;0,000000000;0,5714285714285714;0,7500000000000000;0,0000000000000000;0,0000000000000000;0,6666666666666666;0,0000000000000000;1,0000000000000000;0,8000000000000000;0,2500000000000000;0,1666666666666667;-1;1;1;1;-1;0,1250000000000000;0,3333333333333333;0,8333333333333334;0,8000000000000000;0,4000000000000000;0,8750000000000000;0,6666666666666666;0,1666666666666667;0,2000000000000000;0,6000000000000000;-1;-1;1;1;0;-1;0;1;1;-1;-1;0;1;1;0;6;0;0;1,0;2,0;12;2;1;1
1;-11;1,000000000;-1,000000000;1,000000000;0,200000000;0,000000000;0,2058823529411765;0,0000000000000000;0,5555555555555556;0,2666666666666667;0,3333333333333333;0,0000000000000000;0,5555555555555556;1,0000000000000000;0,0666666666666667;0,0000000000000000;-1;1;1;0;-1;0,0555555555555556;0,6428571428571429;0,1000000000000000;0,5000000000000000;0,1428571428571428;0,9444444444444444;0,3571428571428572;0,9000000000000000;0,5000000000000000;0,8571428571428571;-1;1;-1;0;-1;-1;1;-1;-1;-1;-1;1;-1;0;-1;1;0;0;2,0;2,0;10;12;1;1
-1;-2;0,000000000;-0,600000000;0,000000000;0,538461538;0,200000000;0,1818181818181819;0,3333333333333333;0,0000000000000000;0,2368421052631579;0,4722222222222222;0,3529411764705883;0,1363636363636364;0,2500000000000000;0,1538461538461538;0,2777777777777778;0;0;1;0;0;0,4358974358974359;0,8800000000000000;0,4800000000000000;0,2549019607843137;0,3333333333333333;0,5641025641025641;0,1200000000000000;0,5200000000000000;0,7450980392156863;0,6666666666666666;0;1;0;-1;-1;0;1;1;-1;-1;0;1;0;-1;0;9;0;0;2,0;2,0;9;12;1;0
0;-1;-0,333333333;-1,000000000;0,333333333;1,000000000;0,200000000;0,3333333333333333;0,5000000000000000;0,2500000000000000;0,3333333333333333;0,5000000000000000;0,2500000000000000;0,6666666666666666;0,5000000000000000;0,6666666666666666;0,6363636363636364;0;0;1;1;0;0,3076923076923077;0,6000000000000000;0,3333333333333333;0,1428571428571428;0,4074074074074074;0,6923076923076923;0,4000000000000000;0,6666666666666666;0,8571428571428571;0,5925925925925926;-1;0;-1;-1;0;-1;1;0;-1;0;-1;0;1;-1;0;4;1;1;2,0;2,0;1;2;1;0
0;1;1,000000000;0,000000000;0,000000000;1,000000000;1,000000000;0,2340425531914894;1,0000000000000000;0,1666666666666667;0,1212121212121212;0,1764705882352941;1,0000000000000000;0,0000000000000000;1,0000000000000000;0,5000000000000000;0,4000000000000000;1;-1;1;1;1;0,0208333333333333;0,7777777777777778;0,2500000000000000;0,0571428571428571;0,2272727272727273;0,9791666666666666;0,2222222222222222;0,7500000000000000;0,9428571428571428;0,7727272727272727;-1;1;-1;-1;-1;-1;-1;1;-1;0;-1;1;0;-1;-1;3;0;0;1,0;2,0;1;12;1;1
0;6;0,000000000;-0,500000000;0,333333333;0,750000000;0,000000000;0,0000000000000000;0,2727272727272727;0,2000000000000000;0,3888888888888889;0,0000000000000000;0,5000000000000000;0,5555555555555556;0,3333333333333333;0,5000000000000000;0,0000000000000000;1;1;0;0;0;0,6153846153846154;0,4500000000000000;0,5454545454545454;0,1818181818181819;0,5000000000000000;0,3846153846153846;0,5500000000000000;0,4545454545454546;0,8181818181818182;0,5000000000000000;1;0;0;-1;0;1;1;1;-1;0;1;0;1;-1;0;11;0;0;2,0;1,5;1;2;1;1
0;-13;-0,714285714;-0,500000000;0,000000000;-0,200000000;-0,300000000;0,0769230769230769;0,4000000000000000;0,0588235294117647;0,3333333333333333;0,3043478260869565;0,2000000000000000;0,2000000000000000;0,5833333333333334;0,3333333333333333;0,3076923076923077;0;0;1;0;0;0,6976744186046512;0,8000000000000000;0,4137931034482759;0,4666666666666667;0,6290322580645161;0,3023255813953488;0,2000000000000000;0,5862068965517241;0,5333333333333333;0,3709677419354839;1;1;0;0;1;1;1;1;0;1;1;1;-1;0;1;4;0;0;1,0;2,0;5;2;1;0
1;8;0,500000000;-0,200000000;0,555555556;0,250000000;-0,600000000;0,3030303030303030;0,5000000000000000;0,5000000000000000;0,3214285714285715;0,1250000000000000;0,4285714285714285;0,5555555555555556;0,5000000000000000;0,6500000000000000;0,2307692307692308;0;0;0;1;0;0,2978723404255319;0,6923076923076923;0,1666666666666667;0,4166666666666667;0,6190476190476191;0,7021276595744681;0,3076923076923077;0,8333333333333334;0,5833333333333334;0,3809523809523810;-1;1;-1;0;1;-1;1;-1;0;1;-1;1;-1;-1;1;0;0;0;2,0;1,0;1;6;1;1
0;-16;-1,000000000;-1,000000000;-0,333333333;-0,500000000;-0,500000000;0,0000000000000000;0,2500000000000000;0,2500000000000000;0,4666666666666667;0,6000000000000000;0,3809523809523810;0,3636363636363637;0,1250000000000000;0,0000000000000000;0,1111111111111111;1;0;0;-1;-1;0,9545454545454546;0,7333333333333333;0,5000000000000000;0,2500000000000000;0,7826086956521739;0,0454545454545454;0,2666666666666667;0,5000000000000000;0,7500000000000000;0,2173913043478261;1;1;0;-1;1;1;1;-1;-1;0;1;1;0;-1;1;13;1;0;2,0;11,0;6;12;1;0
-1;9;-0,272727273;0,000000000;0,000000000;-1,000000000;1,000000000;0,5517241379310345;0,2222222222222222;0,2000000000000000;0,3333333333333333;0,7500000000000000;0,1935483870967742;0,2500000000000000;0,4117647058823529;0,2500000000000000;0,0000000000000000;-1;0;1;0;-1;0,5166666666666667;0,3076923076923077;0,7727272727272727;0,8000000000000000;0,0769230769230769;0,4833333333333333;0,6923076923076923;0,2272727272727273;0,2000000000000000;0,9230769230769232;0;-1;1;1;-1;-1;-1;1;1;-1;1;-1;1;1;-1;0;0;0;1,0;2,0;1;8;1;0
0;4;0,625000000;-0,818181818;0,000000000;0,538461538;0,666666667;0,1272727272727273;0,5000000000000000;0,0000000000000000;0,2272727272727273;0,2142857142857143;0,3636363636363637;0,3939393939393939;0,4285714285714285;0,2857142857142857;1,0000000000000000;1;0;1;0;1;0,1666666666666667;0,9428571428571428;0,5384615384615384;0,2413793103448276;0,0666666666666667;0,8333333333333334;0,0571428571428571;0,4615384615384616;0,7586206896551724;0,9333333333333332;-1;1;0;-1;-1;-1;1;1;-1;-1;-1;1;0;-1;-1;4;0;0;1,0;2,0;6;13;1;0
1;0;0,555555556;0,333333333;-0,600000000;-1,000000000;0,000000000;0,2250000000000000;0,3333333333333333;0,3333333333333333;0,5000000000000000;0,3529411764705883;0,1739130434782609;0,2500000000000000;0,2777777777777778;0,3636363636363637;0,4444444444444444;0;0;0;0;0;0,3650793650793651;0,4000000000000000;0,8571428571428571;0,7333333333333333;0,5142857142857142;0,6349206349206349;0,6000000000000000;0,1428571428571428;0,2666666666666667;0,4857142857142857;-1;0;1;1;0;-1;-1;1;1;0;0;-1;1;1;0;1;1;0;1,0;1,5;5;11;1;1
-1;-1;-0,200000000;-0,428571429;-0,384615385;0,750000000;0,538461538;0,1538461538461538;0,5000000000000000;0,4000000000000000;0,5294117647058824;0,4000000000000000;0,1875000000000000;0,2941176470588235;0,2647058823529412;0,2857142857142857;0,4545454545454546;0;-1;0;-1;0;0,8311688311688312;0,6800000000000000;0,7727272727272727;0,2153846153846154;0,2391304347826087;0,1688311688311688;0,3200000000000000;0,2272727272727273;0,7846153846153846;0,7608695652173914;1;1;1;-1;-1;1;0;1;-1;-1;1;1;1;-1;-1;2;1;0;2,0;2,0;4;12;1;0
1;-8;-0,200000000;-0,200000000;0,333333333;0,142857143;-0,800000000;0,2500000000000000;0,7500000000000000;0,5555555555555556;0,6428571428571429;1,0000000000000000;0,6000000000000000;0,8000000000000000;0,7777777777777778;0,6250000000000000;0,6000000000000000;1;0;1;0;-1;0,5555555555555556;0,5555555555555556;0,5000000000000000;0,3636363636363637;0,9375000000000000;0,4444444444444444;0,4444444444444444;0,5000000000000000;0,6363636363636364;0,0625000000000000;0;0;0;-1;1;1;0;0;-1;1;1;-1;0;-1;1;0;0;0;1,0;2,0;3;11;1;1
0;11;0,454545455;0,000000000;-1,000000000;0,000000000;0,714285714;0,2258064516129032;1,0000000000000000;0,1428571428571428;0,6000000000000000;0,2857142857142857;0,2352941176470588;0,5000000000000000;0,1875000000000000;0,1818181818181819;0,6250000000000000;0;-1;0;-1;1;0,3541666666666667;0,8000000000000000;0,6956521739130435;0,6875000000000000;0,1403508771929824;0,6458333333333334;0,2000000000000000;0,3043478260869565;0,3125000000000000;0,8596491228070176;-1;1;1;1;-1;-1;1;1;0;-1;-1;1;1;1;-1;2;0;0;1,5;2,0;1;12;1;1
0;11;0,384615385;1,000000000;0,000000000;0,333333333;-0,714285714;0,1578947368421052;0,2000000000000000;0,2500000000000000;0,1052631578947368;0,0000000000000000;0,2812500000000000;0,2500000000000000;0,3125000000000000;0,4545454545454546;0,2222222222222222;0;0;0;1;1;0,4571428571428571;0,4444444444444444;0,6666666666666666;0,3666666666666666;0,8571428571428571;0,5428571428571428;0,5555555555555556;0,3333333333333333;0,6333333333333333;0,1428571428571428;0;0;1;-1;1;0;0;1;1;1;-1;0;0;0;1;-1;0;0;2,0;7,0;1;12;1;1
0;18;0,500000000;0,000000000;1,000000000;0,857142857;0,285714286;0,4400000000000000;0,0000000000000000;0,3636363636363637;0,4571428571428571;0,2962962962962963;0,2222222222222222;0,2500000000000000;0,5000000000000000;0,6666666666666666;0,2000000000000000;-1;1;0;1;0;0,2647058823529412;0,7272727272727273;0,4210526315789473;0,1463414634146341;0,5263157894736842;0,7352941176470589;0,2727272727272727;0,5789473684210527;0,8536585365853658;0,4736842105263158;-1;1;0;-1;0;-1;1;0;-1;0;-1;0;0;-1;0;0;1;1;2,0;2,0;2;12;1;1
1;11;0,500000000;0,500000000;1,000000000;1,000000000;0,000000000;0,2391304347826087;0,3750000000000000;0,3333333333333333;0,6363636363636364;0,0000000000000000;0,4210526315789473;0,2000000000000000;0,5000000000000000;0,0000000000000000;0,0000000000000000;0;0;0;-1;0;0,2923076923076923;0,5555555555555556;0,6666666666666666;0,3529411764705883;0,0833333333333333;0,7076923076923077;0,4444444444444444;0,3333333333333333;0,6470588235294118;0,9166666666666666;-1;0;1;-1;-1;0;0;1;-1;0;-1;0;1;-1;-1;6;0;0;2,0;1,5;1;12;1;1
